loadsmart_id|quote_date|book_date|source_date|pickup_date|delivery_date|book_price|source_price|pnl|mileage|carrier_rating|sourcing_channel|vip_carrier|carrier_dropped_us_count|carrier_on_time_to_pickup|carrier_on_time_to_delivery|carrier_on_time_overall|pickup_appointment_time|delivery_appointment_time|has_mobile_app_tracking|has_mobile_app_tracking.1|has_macropoint_tracking|has_edi_tracking|contracted_load|load_booked_autonomously|load_sourced_autonomously|load_was_cancelled|loadsmart_key|lane_id|pickup|delivery|equipment_type_id|carrier_id|shipper_id
206425497|2017-09-28 16:23:00|2017-09-28 16:23:00|2017-09-30 15:49:00|2017-09-30 18:00:00|2017-10-02 10:15:00|2107.1|2200.0|-92.9|917.3|-1.0|-1|False|2|1.0|1.0|1.0|2017-09-30 18:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206425497SHIPPER 1386CARRIER 1056206|462|Fort Collins,CO|Sauk Rapids,MN|0|654|5
206425497|2017-09-28 16:23:00|2017-09-28 16:23:00|2017-09-30 15:49:00|2017-09-30 18:00:00|2017-10-02 10:15:00|2107.1|2200.0|-92.9|917.3|-1.0|-1|False|2|1.0|1.0|1.0|2017-09-30 18:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206425497SHIPPER 1248CARRIER 1056206|462|Fort Collins,CO|Sauk Rapids,MN|0|654|6
206425497|2017-09-28 16:23:00|2017-09-28 16:23:00|2017-09-30 15:49:00|2017-09-30 18:00:00|2017-10-02 10:15:00|2107.1|2200.0|-92.9|917.3|-1.0|-1|False|2|1.0|1.0|1.0|2017-09-30 18:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206425497SHIPPER 1387CARRIER 1056206|462|Fort Collins,CO|Sauk Rapids,MN|0|654|7
206425497|2017-09-28 16:23:00|2017-09-28 16:23:00|2017-09-30 15:49:00|2017-09-30 18:00:00|2017-10-02 10:15:00|2107.1|2200.0|-92.9|917.3|-1.0|-1|False|2|1.0|1.0|1.0|2017-09-30 18:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206425497SHIPPER 1388CARRIER 1056206|462|Fort Collins,CO|Sauk Rapids,MN|0|654|8
206468633|2017-11-09 10:10:00|2017-11-09 10:11:00|2017-11-10 13:12:00|2017-11-20 20:00:00|2017-11-22 12:00:00|2105.56|2020.0|85.56|778.9|-1.0|-1|False|0|1.0|1.0|1.0|2017-11-20 20:00:00|2017-11-22 09:00:00|False|False|False|False|False|False|False|False|206468633SHIPPER 758CARRIER 86454|455|Lodi,CA|Pacific,WA|0|655|0
206510305|2017-11-10 12:09:00|2017-11-10 12:09:00|2017-11-13 13:10:00|2017-11-20 18:00:00|2017-11-22 12:00:00|2105.56|2020.0|85.56|778.9|-1.0|-1|False|0|1.0|1.0|1.0|2017-11-20 18:00:00|2017-11-22 09:00:00|False|False|False|False|False|False|False|False|206510305SHIPPER 758CARRIER 86454|455|Lodi,CA|Pacific,WA|0|655|0
206704321|2017-02-15 11:22:00|2017-02-15 11:22:00|2017-02-16 15:41:00|2017-02-17 08:00:00|2017-02-20 09:30:00|2100.0|2000.0|100.0|1273.8|-1.0|-1|False|0|1.0|1.0|1.0|2017-02-17 15:00:00|2017-02-20 15:00:00|False|False|False|False|False|False|False|False|206704321SHIPPER 590CARRIER 1619790|463|Bridgewater,NJ|Miami,FL|1|656|43
206525417|2017-03-21 10:44:00|2017-03-21 10:45:00|2017-03-23 12:02:00|2017-03-24 08:00:00|2017-03-27 14:44:00|2100.0|2000.0|100.0|1273.8|-1.0|-1|False|0|1.0|1.0|1.0|2017-03-24 15:00:00|2017-03-27 15:30:00|False|False|False|False|False|False|False|False|206525417SHIPPER 590CARRIER 1350533|463|Bridgewater,NJ|Miami,FL|1|657|43
206425241|2017-06-22 12:17:00|2017-06-22 12:17:00|2017-06-23 12:01:00|2017-06-23 13:00:00|2017-06-27 11:00:00|2100.0|2600.0|-500.0|1260.3|-1.0|-1|False|0|0.0|0.0|0.0|2017-06-23 13:00:00|2017-06-27 07:00:00|False|False|False|False|False|False|False|False|206425241SHIPPER 937CARRIER 1048375|464|Tampa,FL|Lockport,NY|1|658|44
206424649|2017-12-13 13:21:00|2017-12-13 13:21:00|2017-12-29 12:36:00|2018-01-02 14:00:00|2018-01-03 13:24:00|2100.0|1950.0|150.0|554.1|-1.0|-1|False|1|0.0|0.0|0.0|2018-01-02 14:00:00|2018-01-03 10:00:00|False|False|False|False|False|False|False|False|206424649SHIPPER 585CARRIER 1695839|465|Greenfield,IN|Commerce,GA|1|659|2
206480889|2017-01-06 16:38:00|2017-01-06 16:39:00|2017-01-12 17:19:00|2017-01-13 18:00:00|2017-01-16 09:33:00|2100.0|3000.0|-900.0|140.0|4.0|-1|False|2|1.0|1.0|1.0|2017-01-13 18:00:00|2017-01-16 07:00:00|False|False|False|False|False|False|False|False|206480889SHIPPER 758CARRIER 114280|392|Idaho Falls,ID|Pacific,WA|1|660|0
206611433|2017-01-30 15:32:00|2017-01-30 15:37:00|2017-02-01 14:46:00|2017-02-01 08:00:00|2017-02-03 09:00:00|2100.0|2200.0|-100.0|949.2|3.0|-1|False|0|1.0|1.0|1.0|2017-02-01 17:00:00|2017-02-03 07:00:00|False|False|False|False|False|False|False|False|206611433SHIPPER 623CARRIER 1327784|466|Wild Rose,WI|Reading,PA|1|661|39
206541937|2017-08-18 16:18:00|2017-08-18 16:19:00|2017-08-21 08:22:00|2017-08-21 13:00:00|2017-08-22 16:00:00|2100.0|1700.0|400.0|1143.3|-1.0|-1|False|0|1.0|1.0|1.0|2017-08-21 13:00:00|2017-08-22 18:00:00|False|False|False|False|False|False|False|False|206541937SHIPPER 585CARRIER 1066326|406|Plant City,FL|Dunmore,PA|1|662|2
206516041|2017-07-13 11:24:00|2017-07-13 11:24:00|2017-07-13 12:39:00|2017-07-13 08:00:00|2017-07-15 10:15:00|2100.0|1900.0|200.0|1102.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-13 17:00:00|2017-07-15 09:00:00|False|False|False|False|False|False|False|False|206516041SHIPPER 585CARRIER 975370|283|Plant City,FL|Woodbridge Township,NJ|1|394|2
206522105|2017-07-19 16:46:00|2017-07-19 16:46:00|2017-07-21 13:32:00|2017-07-22 14:00:00|2017-07-24 10:00:00|2099.84|2050.0|49.84|877.1|-1.0|-1|False|1|1.0|1.0|1.0|2017-07-22 14:00:00|2017-07-24 17:00:00|False|False|False|False|False|False|False|False|206522105SHIPPER 1249CARRIER 44490|420|Granite City,IL|Grand Forks,ND|0|663|3
206522105|2017-07-19 16:46:00|2017-07-19 16:46:00|2017-07-21 13:32:00|2017-07-22 14:00:00|2017-07-24 10:00:00|2099.84|2050.0|49.84|877.1|-1.0|-1|False|1|1.0|1.0|1.0|2017-07-22 14:00:00|2017-07-24 17:00:00|False|False|False|False|False|False|False|False|206522105SHIPPER 1375CARRIER 44490|420|Granite City,IL|Grand Forks,ND|0|663|4
206522105|2017-07-19 16:46:00|2017-07-19 16:46:00|2017-07-21 13:32:00|2017-07-22 14:00:00|2017-07-24 10:00:00|2099.84|2050.0|49.84|877.1|-1.0|-1|False|1|1.0|1.0|1.0|2017-07-22 14:00:00|2017-07-24 17:00:00|False|False|False|False|False|False|False|False|206522105SHIPPER 1386CARRIER 44490|420|Granite City,IL|Grand Forks,ND|0|663|5
206522105|2017-07-19 16:46:00|2017-07-19 16:46:00|2017-07-21 13:32:00|2017-07-22 14:00:00|2017-07-24 10:00:00|2099.84|2050.0|49.84|877.1|-1.0|-1|False|1|1.0|1.0|1.0|2017-07-22 14:00:00|2017-07-24 17:00:00|False|False|False|False|False|False|False|False|206522105SHIPPER 1248CARRIER 44490|420|Granite City,IL|Grand Forks,ND|0|663|6
206522105|2017-07-19 16:46:00|2017-07-19 16:46:00|2017-07-21 13:32:00|2017-07-22 14:00:00|2017-07-24 10:00:00|2099.84|2050.0|49.84|877.1|-1.0|-1|False|1|1.0|1.0|1.0|2017-07-22 14:00:00|2017-07-24 17:00:00|False|False|False|False|False|False|False|False|206522105SHIPPER 1387CARRIER 44490|420|Granite City,IL|Grand Forks,ND|0|663|7
206522105|2017-07-19 16:46:00|2017-07-19 16:46:00|2017-07-21 13:32:00|2017-07-22 14:00:00|2017-07-24 10:00:00|2099.84|2050.0|49.84|877.1|-1.0|-1|False|1|1.0|1.0|1.0|2017-07-22 14:00:00|2017-07-24 17:00:00|False|False|False|False|False|False|False|False|206522105SHIPPER 1388CARRIER 44490|420|Granite City,IL|Grand Forks,ND|0|663|8
206491337|2017-08-08 16:57:00|2017-08-08 16:57:00|2017-08-10 13:08:00|2017-08-10 07:00:00|2017-08-11 12:30:00|2099.48|1200.0|899.48|300.0|-1.0|-1|False|1|1.0|1.0|1.0|2017-08-10 15:00:00|2017-08-11 20:00:00|False|False|False|False|False|False|False|False|206491337SHIPPER 1249CARRIER 1411282|467|Baldwinsville,NY|Milford,MA|1|573|3
206491337|2017-08-08 16:57:00|2017-08-08 16:57:00|2017-08-10 13:08:00|2017-08-10 07:00:00|2017-08-11 12:30:00|2099.48|1200.0|899.48|300.0|-1.0|-1|False|1|1.0|1.0|1.0|2017-08-10 15:00:00|2017-08-11 20:00:00|False|False|False|False|False|False|False|False|206491337SHIPPER 1375CARRIER 1411282|467|Baldwinsville,NY|Milford,MA|1|573|4
206491337|2017-08-08 16:57:00|2017-08-08 16:57:00|2017-08-10 13:08:00|2017-08-10 07:00:00|2017-08-11 12:30:00|2099.48|1200.0|899.48|300.0|-1.0|-1|False|1|1.0|1.0|1.0|2017-08-10 15:00:00|2017-08-11 20:00:00|False|False|False|False|False|False|False|False|206491337SHIPPER 1386CARRIER 1411282|467|Baldwinsville,NY|Milford,MA|1|573|5
206491337|2017-08-08 16:57:00|2017-08-08 16:57:00|2017-08-10 13:08:00|2017-08-10 07:00:00|2017-08-11 12:30:00|2099.48|1200.0|899.48|300.0|-1.0|-1|False|1|1.0|1.0|1.0|2017-08-10 15:00:00|2017-08-11 20:00:00|False|False|False|False|False|False|False|False|206491337SHIPPER 1248CARRIER 1411282|467|Baldwinsville,NY|Milford,MA|1|573|6
206491337|2017-08-08 16:57:00|2017-08-08 16:57:00|2017-08-10 13:08:00|2017-08-10 07:00:00|2017-08-11 12:30:00|2099.48|1200.0|899.48|300.0|-1.0|-1|False|1|1.0|1.0|1.0|2017-08-10 15:00:00|2017-08-11 20:00:00|False|False|False|False|False|False|False|False|206491337SHIPPER 1387CARRIER 1411282|467|Baldwinsville,NY|Milford,MA|1|573|7
206491337|2017-08-08 16:57:00|2017-08-08 16:57:00|2017-08-10 13:08:00|2017-08-10 07:00:00|2017-08-11 12:30:00|2099.48|1200.0|899.48|300.0|-1.0|-1|False|1|1.0|1.0|1.0|2017-08-10 15:00:00|2017-08-11 20:00:00|False|False|False|False|False|False|False|False|206491337SHIPPER 1388CARRIER 1411282|467|Baldwinsville,NY|Milford,MA|1|573|8
206544177|2017-09-13 09:58:00|2017-09-13 10:01:00|2017-09-14 11:01:00|2017-09-18 09:00:00|2017-09-20 12:15:00|2095.71|1700.0|395.71|880.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-09-18 16:30:00|2017-09-20 10:30:00|False|False|False|False|False|False|False|False|206544177SHIPPER 944CARRIER 994528|468|Holdrege,NE|Russellville,KY|1|664|45
206606441|2017-09-20 17:00:00|2017-09-20 17:00:00|2017-09-22 13:25:00|2017-09-23 17:00:00|2017-09-25 14:54:00|2093.54|2000.0|93.54|1044.0|-1.0|-1|False|0|0.0|1.0|0.0|2017-09-23 17:00:00|2017-09-25 15:00:00|False|False|False|False|False|False|False|False|206606441SHIPPER 1249CARRIER 2279|469|Fort Collins,CO|Trinity,TX|1|665|3
206606441|2017-09-20 17:00:00|2017-09-20 17:00:00|2017-09-22 13:25:00|2017-09-23 17:00:00|2017-09-25 14:54:00|2093.54|2000.0|93.54|1044.0|-1.0|-1|False|0|0.0|1.0|0.0|2017-09-23 17:00:00|2017-09-25 15:00:00|False|False|False|False|False|False|False|False|206606441SHIPPER 1375CARRIER 2279|469|Fort Collins,CO|Trinity,TX|1|665|4
206606441|2017-09-20 17:00:00|2017-09-20 17:00:00|2017-09-22 13:25:00|2017-09-23 17:00:00|2017-09-25 14:54:00|2093.54|2000.0|93.54|1044.0|-1.0|-1|False|0|0.0|1.0|0.0|2017-09-23 17:00:00|2017-09-25 15:00:00|False|False|False|False|False|False|False|False|206606441SHIPPER 1386CARRIER 2279|469|Fort Collins,CO|Trinity,TX|1|665|5
206606441|2017-09-20 17:00:00|2017-09-20 17:00:00|2017-09-22 13:25:00|2017-09-23 17:00:00|2017-09-25 14:54:00|2093.54|2000.0|93.54|1044.0|-1.0|-1|False|0|0.0|1.0|0.0|2017-09-23 17:00:00|2017-09-25 15:00:00|False|False|False|False|False|False|False|False|206606441SHIPPER 1248CARRIER 2279|469|Fort Collins,CO|Trinity,TX|1|665|6
206606441|2017-09-20 17:00:00|2017-09-20 17:00:00|2017-09-22 13:25:00|2017-09-23 17:00:00|2017-09-25 14:54:00|2093.54|2000.0|93.54|1044.0|-1.0|-1|False|0|0.0|1.0|0.0|2017-09-23 17:00:00|2017-09-25 15:00:00|False|False|False|False|False|False|False|False|206606441SHIPPER 1387CARRIER 2279|469|Fort Collins,CO|Trinity,TX|1|665|7
206606441|2017-09-20 17:00:00|2017-09-20 17:00:00|2017-09-22 13:25:00|2017-09-23 17:00:00|2017-09-25 14:54:00|2093.54|2000.0|93.54|1044.0|-1.0|-1|False|0|0.0|1.0|0.0|2017-09-23 17:00:00|2017-09-25 15:00:00|False|False|False|False|False|False|False|False|206606441SHIPPER 1388CARRIER 2279|469|Fort Collins,CO|Trinity,TX|1|665|8
206427737|2017-05-25 14:37:00|2017-05-25 14:37:00|2017-05-26 11:40:00|2017-05-28 23:00:00|2017-05-30 11:00:00|2091.67|1500.0|591.67|396.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-28 23:00:00|2017-05-30 15:00:00|False|False|False|False|False|False|False|False|206427737SHIPPER 1249CARRIER 104870|470|Columbus,OH|Peoria,IL|0|666|3
206427737|2017-05-25 14:37:00|2017-05-25 14:37:00|2017-05-26 11:40:00|2017-05-28 23:00:00|2017-05-30 11:00:00|2091.67|1500.0|591.67|396.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-28 23:00:00|2017-05-30 15:00:00|False|False|False|False|False|False|False|False|206427737SHIPPER 1375CARRIER 104870|470|Columbus,OH|Peoria,IL|0|666|4
206427737|2017-05-25 14:37:00|2017-05-25 14:37:00|2017-05-26 11:40:00|2017-05-28 23:00:00|2017-05-30 11:00:00|2091.67|1500.0|591.67|396.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-28 23:00:00|2017-05-30 15:00:00|False|False|False|False|False|False|False|False|206427737SHIPPER 1386CARRIER 104870|470|Columbus,OH|Peoria,IL|0|666|5
206427737|2017-05-25 14:37:00|2017-05-25 14:37:00|2017-05-26 11:40:00|2017-05-28 23:00:00|2017-05-30 11:00:00|2091.67|1500.0|591.67|396.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-28 23:00:00|2017-05-30 15:00:00|False|False|False|False|False|False|False|False|206427737SHIPPER 1248CARRIER 104870|470|Columbus,OH|Peoria,IL|0|666|6
206427737|2017-05-25 14:37:00|2017-05-25 14:37:00|2017-05-26 11:40:00|2017-05-28 23:00:00|2017-05-30 11:00:00|2091.67|1500.0|591.67|396.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-28 23:00:00|2017-05-30 15:00:00|False|False|False|False|False|False|False|False|206427737SHIPPER 1387CARRIER 104870|470|Columbus,OH|Peoria,IL|0|666|7
206427737|2017-05-25 14:37:00|2017-05-25 14:37:00|2017-05-26 11:40:00|2017-05-28 23:00:00|2017-05-30 11:00:00|2091.67|1500.0|591.67|396.6|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-28 23:00:00|2017-05-30 15:00:00|False|False|False|False|False|False|False|False|206427737SHIPPER 1388CARRIER 104870|470|Columbus,OH|Peoria,IL|0|666|8
206641121|2017-05-26 14:24:00|2017-05-26 14:24:00|2017-05-30 16:20:00|2017-05-30 18:00:00|2017-05-31 12:45:00|2090.48|1300.0|790.48|87.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 18:00:00|2017-05-31 13:00:00|False|False|False|False|False|False|False|False|206641121SHIPPER 1249CARRIER 1586735|471|Newark,NJ|Orange,CT|1|667|3
206641121|2017-05-26 14:24:00|2017-05-26 14:24:00|2017-05-30 16:20:00|2017-05-30 18:00:00|2017-05-31 12:45:00|2090.48|1300.0|790.48|87.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 18:00:00|2017-05-31 13:00:00|False|False|False|False|False|False|False|False|206641121SHIPPER 1375CARRIER 1586735|471|Newark,NJ|Orange,CT|1|667|4
206641121|2017-05-26 14:24:00|2017-05-26 14:24:00|2017-05-30 16:20:00|2017-05-30 18:00:00|2017-05-31 12:45:00|2090.48|1300.0|790.48|87.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 18:00:00|2017-05-31 13:00:00|False|False|False|False|False|False|False|False|206641121SHIPPER 1386CARRIER 1586735|471|Newark,NJ|Orange,CT|1|667|5
206641121|2017-05-26 14:24:00|2017-05-26 14:24:00|2017-05-30 16:20:00|2017-05-30 18:00:00|2017-05-31 12:45:00|2090.48|1300.0|790.48|87.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 18:00:00|2017-05-31 13:00:00|False|False|False|False|False|False|False|False|206641121SHIPPER 1248CARRIER 1586735|471|Newark,NJ|Orange,CT|1|667|6
206641121|2017-05-26 14:24:00|2017-05-26 14:24:00|2017-05-30 16:20:00|2017-05-30 18:00:00|2017-05-31 12:45:00|2090.48|1300.0|790.48|87.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 18:00:00|2017-05-31 13:00:00|False|False|False|False|False|False|False|False|206641121SHIPPER 1387CARRIER 1586735|471|Newark,NJ|Orange,CT|1|667|7
206641121|2017-05-26 14:24:00|2017-05-26 14:24:00|2017-05-30 16:20:00|2017-05-30 18:00:00|2017-05-31 12:45:00|2090.48|1300.0|790.48|87.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 18:00:00|2017-05-31 13:00:00|False|False|False|False|False|False|False|False|206641121SHIPPER 1388CARRIER 1586735|471|Newark,NJ|Orange,CT|1|667|8
206705825|2017-08-03 12:20:00|2017-08-03 12:20:00|2017-08-03 15:27:00|2017-08-04 08:00:00|2017-08-07 10:00:00|2090.0|2140.0|-50.0|1293.4|-1.0|-1|False|0|1.0|1.0|1.0|2017-08-04 16:00:00|2017-08-07 09:00:00|False|False|False|False|False|False|False|False|206705825SHIPPER 585CARRIER 1317551|277|Plant City,FL|Hatfield,MA|1|668|2
206482601|2017-07-19 16:33:00|2017-07-19 16:33:00|2017-07-21 16:04:00|2017-07-23 16:00:00|2017-07-25 10:00:00|2088.63|2500.0|-411.37|676.7|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-23 16:00:00|2017-07-25 05:00:00|False|False|False|False|False|False|False|False|206482601SHIPPER 1249CARRIER 1053118|472|Cartersville,GA|Upper Marlboro,MD|1|669|3
206482601|2017-07-19 16:33:00|2017-07-19 16:33:00|2017-07-21 16:04:00|2017-07-23 16:00:00|2017-07-25 10:00:00|2088.63|2500.0|-411.37|676.7|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-23 16:00:00|2017-07-25 05:00:00|False|False|False|False|False|False|False|False|206482601SHIPPER 1375CARRIER 1053118|472|Cartersville,GA|Upper Marlboro,MD|1|669|4
206482601|2017-07-19 16:33:00|2017-07-19 16:33:00|2017-07-21 16:04:00|2017-07-23 16:00:00|2017-07-25 10:00:00|2088.63|2500.0|-411.37|676.7|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-23 16:00:00|2017-07-25 05:00:00|False|False|False|False|False|False|False|False|206482601SHIPPER 1386CARRIER 1053118|472|Cartersville,GA|Upper Marlboro,MD|1|669|5
206482601|2017-07-19 16:33:00|2017-07-19 16:33:00|2017-07-21 16:04:00|2017-07-23 16:00:00|2017-07-25 10:00:00|2088.63|2500.0|-411.37|676.7|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-23 16:00:00|2017-07-25 05:00:00|False|False|False|False|False|False|False|False|206482601SHIPPER 1248CARRIER 1053118|472|Cartersville,GA|Upper Marlboro,MD|1|669|6
206482601|2017-07-19 16:33:00|2017-07-19 16:33:00|2017-07-21 16:04:00|2017-07-23 16:00:00|2017-07-25 10:00:00|2088.63|2500.0|-411.37|676.7|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-23 16:00:00|2017-07-25 05:00:00|False|False|False|False|False|False|False|False|206482601SHIPPER 1387CARRIER 1053118|472|Cartersville,GA|Upper Marlboro,MD|1|669|7
206482601|2017-07-19 16:33:00|2017-07-19 16:33:00|2017-07-21 16:04:00|2017-07-23 16:00:00|2017-07-25 10:00:00|2088.63|2500.0|-411.37|676.7|-1.0|-1|False|0|1.0|1.0|1.0|2017-07-23 16:00:00|2017-07-25 05:00:00|False|False|False|False|False|False|False|False|206482601SHIPPER 1388CARRIER 1053118|472|Cartersville,GA|Upper Marlboro,MD|1|669|8
206589009|2017-09-27 16:32:00|2017-09-27 16:32:00|2017-09-28 10:11:00|2017-09-29 16:00:00|2017-10-02 10:20:00|2085.76|1800.0|285.76|870.4|-1.0|-1|True|0|1.0|1.0|1.0|2017-09-29 16:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206589009SHIPPER 1249CARRIER 154651|473|Newark,NJ|La Vergne,TN|1|542|3
206589009|2017-09-27 16:32:00|2017-09-27 16:32:00|2017-09-28 10:11:00|2017-09-29 16:00:00|2017-10-02 10:20:00|2085.76|1800.0|285.76|870.4|-1.0|-1|True|0|1.0|1.0|1.0|2017-09-29 16:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206589009SHIPPER 1375CARRIER 154651|473|Newark,NJ|La Vergne,TN|1|542|4
206589009|2017-09-27 16:32:00|2017-09-27 16:32:00|2017-09-28 10:11:00|2017-09-29 16:00:00|2017-10-02 10:20:00|2085.76|1800.0|285.76|870.4|-1.0|-1|True|0|1.0|1.0|1.0|2017-09-29 16:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206589009SHIPPER 1386CARRIER 154651|473|Newark,NJ|La Vergne,TN|1|542|5
206589009|2017-09-27 16:32:00|2017-09-27 16:32:00|2017-09-28 10:11:00|2017-09-29 16:00:00|2017-10-02 10:20:00|2085.76|1800.0|285.76|870.4|-1.0|-1|True|0|1.0|1.0|1.0|2017-09-29 16:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206589009SHIPPER 1248CARRIER 154651|473|Newark,NJ|La Vergne,TN|1|542|6
206589009|2017-09-27 16:32:00|2017-09-27 16:32:00|2017-09-28 10:11:00|2017-09-29 16:00:00|2017-10-02 10:20:00|2085.76|1800.0|285.76|870.4|-1.0|-1|True|0|1.0|1.0|1.0|2017-09-29 16:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206589009SHIPPER 1387CARRIER 154651|473|Newark,NJ|La Vergne,TN|1|542|7
206589009|2017-09-27 16:32:00|2017-09-27 16:32:00|2017-09-28 10:11:00|2017-09-29 16:00:00|2017-10-02 10:20:00|2085.76|1800.0|285.76|870.4|-1.0|-1|True|0|1.0|1.0|1.0|2017-09-29 16:00:00|2017-10-02 15:00:00|False|False|False|False|False|False|False|False|206589009SHIPPER 1388CARRIER 154651|473|Newark,NJ|La Vergne,TN|1|542|8
206422841|2017-05-26 09:25:00|2017-05-26 09:26:00|2017-05-26 14:19:00|2017-05-30 14:00:00|2017-05-31 10:45:00|2082.26|1700.0|382.26|478.5|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 14:00:00|2017-05-31 08:00:00|False|False|False|False|False|False|False|False|206422841SHIPPER 1249CARRIER 57804|474|Columbus,OH|Hatfield,PA|1|82|3
206422841|2017-05-26 09:25:00|2017-05-26 09:26:00|2017-05-26 14:19:00|2017-05-30 14:00:00|2017-05-31 10:45:00|2082.26|1700.0|382.26|478.5|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 14:00:00|2017-05-31 08:00:00|False|False|False|False|False|False|False|False|206422841SHIPPER 1375CARRIER 57804|474|Columbus,OH|Hatfield,PA|1|82|4
206422841|2017-05-26 09:25:00|2017-05-26 09:26:00|2017-05-26 14:19:00|2017-05-30 14:00:00|2017-05-31 10:45:00|2082.26|1700.0|382.26|478.5|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 14:00:00|2017-05-31 08:00:00|False|False|False|False|False|False|False|False|206422841SHIPPER 1386CARRIER 57804|474|Columbus,OH|Hatfield,PA|1|82|5
206422841|2017-05-26 09:25:00|2017-05-26 09:26:00|2017-05-26 14:19:00|2017-05-30 14:00:00|2017-05-31 10:45:00|2082.26|1700.0|382.26|478.5|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 14:00:00|2017-05-31 08:00:00|False|False|False|False|False|False|False|False|206422841SHIPPER 1248CARRIER 57804|474|Columbus,OH|Hatfield,PA|1|82|6
206422841|2017-05-26 09:25:00|2017-05-26 09:26:00|2017-05-26 14:19:00|2017-05-30 14:00:00|2017-05-31 10:45:00|2082.26|1700.0|382.26|478.5|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 14:00:00|2017-05-31 08:00:00|False|False|False|False|False|False|False|False|206422841SHIPPER 1387CARRIER 57804|474|Columbus,OH|Hatfield,PA|1|82|7
206422841|2017-05-26 09:25:00|2017-05-26 09:26:00|2017-05-26 14:19:00|2017-05-30 14:00:00|2017-05-31 10:45:00|2082.26|1700.0|382.26|478.5|-1.0|-1|False|0|1.0|1.0|1.0|2017-05-30 14:00:00|2017-05-31 08:00:00|False|False|False|False|False|False|False|False|206422841SHIPPER 1388CARRIER 57804|474|Columbus,OH|Hatfield,PA|1|82|8
206694281|2017-11-08 09:20:00|2017-11-08 09:20:00|2017-11-09 12:37:00|2017-11-09 10:00:00|2017-11-10 11:30:00|2078.69|1900.0|178.69|561.3|-1.0|-1|False|2|1.0|1.0|1.0|2017-11-09 10:00:00|2017-11-10 09:30:00|False|False|False|False|False|False|False|False|206694281SHIPPER 1644CARRIER 1695645|475|Naperville,IL|Memphis,TN|1|670|1
206549553|2017-07-19 16:14:00|2017-07-19 16:14:00|2017-07-20 09:00:00|2017-07-20 14:00:00|2017-07-25 06:00:00|2075.04|1300.0|775.04|397.3|-1.0|-1|False|0|1.0|0.0|1.0|2017-07-20 14:00:00|2017-07-24 06:00:00|False|False|False|False|False|False|False|False|206549553SHIPPER 1249CARRIER 1113585|476|Baldwinsville,NY|Pittsburgh,PA|1|671|3
206549553|2017-07-19 16:14:00|2017-07-19 16:14:00|2017-07-20 09:00:00|2017-07-20 14:00:00|2017-07-25 06:00:00|2075.04|1300.0|775.04|397.3|-1.0|-1|False|0|1.0|0.0|1.0|2017-07-20 14:00:00|2017-07-24 06:00:00|False|False|False|False|False|False|False|False|206549553SHIPPER 1375CARRIER 1113585|476|Baldwinsville,NY|Pittsburgh,PA|1|671|4
206549553|2017-07-19 16:14:00|2017-07-19 16:14:00|2017-07-20 09:00:00|2017-07-20 14:00:00|2017-07-25 06:00:00|2075.04|1300.0|775.04|397.3|-1.0|-1|False|0|1.0|0.0|1.0|2017-07-20 14:00:00|2017-07-24 06:00:00|False|False|False|False|False|False|False|False|206549553SHIPPER 1386CARRIER 1113585|476|Baldwinsville,NY|Pittsburgh,PA|1|671|5
